word,traditional,pinyin,hsk_level
皱,皺,zhòu,7
盈利,盈利,yíng lì,7
益处,益處,yì chu,7
盏,盞,zhǎn,7
监察,監察,jiān chá,7
监护,監護,jiān hù,7
监控,監控,jiān kòng,7
监狱,監獄,jiān yù,7
监管,監管,jiān guǎn,7
监视,監視,jiān shì,7
盖子,蓋子,gài zi,7
盗,盜,dào,7
盗窃,盜竊,dào qiè,7
盘算,盤算,pán suàn,7
盛,盛,Shèng,7
盛会,盛會,shèng huì,7
盛大,盛大,shèng dà,7
盛开,盛開,shèng kāi,7
盛气凌人,盛氣凌人,shèng qì líng rén,7
盟友,盟友,méng yǒu,7
目不转睛,目不轉睛,mù bù zhuǎn jīng,7
目中无人,目中無人,mù zhōng wú rén,7
目录,目錄,mù lù,7
目的地,目的地,mù dì dì,7
目睹,目睹,mù dǔ,7
目瞪口呆,目瞪口呆,mù dèng kǒu dāi,7
盯,盯,dīng,7
盲目,盲目,máng mù,7
直奔,直奔,zhí bèn,7
直径,直徑,zhí jìng,7
直至,直至,zhí zhì,7
直观,直觀,zhí guān,7
直视,直視,zhí shì,7
直觉,直覺,zhí jué,7
直达,直達,zhí dá,7
相传,相傳,xiāng chuán,7
相伴,相伴,xiāng bàn,7
相依为命,相依為命,xiāng yī wéi mìng,7
相对,相對,xiāng duì,7
相对而言,相對而言,xiāng duì ér yán,7
相差,相差,xiāng chà,7
相当于,相當於,xiāng dāng yú,7
相提并论,相提並論,xiāng tí bìng lùn,7
相比之下,相比之下,xiāng bǐ zhī xià,7
相约,相約,xiāng yuē,7
相继,相繼,xiāng jì,7
相识,相識,xiāng shí,7
相辅相成,相輔相成,xiāng fǔ xiāng chéng,7
相连,相連,xiāng lián,7
相通,相通,xiāng tōng,7
相遇,相遇,xiāng yù,7
盼,盼,pàn,7
省事,省事,shěng shì,7
省略,省略,shěng lu:è,7
眉开眼笑,眉開眼笑,méi kāi yǎn xiào,7
眉毛,眉毛,méi mao,7
看中,看中,kàn zhòng,7
看似,看似,kàn sì,7
看台,看台,kàn tái,7
看得出,看得出,kàn de chū,7
看护,看護,kān hù,7
看样子,看樣子,kàn yàng zi,7
看热闹,看熱鬧,kàn rè nao,7
看重,看重,kàn zhòng,7
真假,真假,zhēn jiǎ,7
真心,真心,zhēn xīn,7
真情,真情,zhēn qíng,7
真挚,真摯,zhēn zhì,7
真是的,真是的,zhēn shi de,7
真空,真空,zhēn kōng,7
眨眼,眨眼,zhǎ yǎn,7
眼下,眼下,yǎn xià,7
眼界,眼界,yǎn jiè,7
眼神,眼神,yǎn shén,7
眼红,眼紅,yǎn hóng,7
眼色,眼色,yǎn sè,7
着力,著力,zhuó lì,7
着实,著實,zhuó shí,7
着想,著想,zhuó xiǎng,7
着手,著手,zhuó shǒu,7
着眼,著眼,zhuó yǎn,7
着眼于,著眼於,zhuóyǎn yú,7
着落,著落,zhuó luò,7
着迷,著迷,zháo mí,7
着重,著重,zhuó zhòng,7
睁,睜,zhēng,7
睡袋,睡袋,shuì dài,7
督促,督促,dū cù,7
瞄准,瞄準,miáo zhǔn,7
瞅,瞅,chǒu,7
瞎,瞎,xiā,7
瞒,瞞,mán,7
瞧不起,瞧不起,qiáo bù qǐ,7
瞩目,矚目,zhǔ mù,7
瞪,瞪,dèng,7
瞬间,瞬間,shùn jiān,7
瞻仰,瞻仰,zhān yǎng,7
矛头,矛頭,máo tóu,7
矣,矣,yǐ,7
知名度,知名度,zhī míng dù,7
知己,知己,zhī jǐ,7
知觉,知覺,zhī jué,7
知识分子,知識分子,zhī shi fèn zǐ,7
知足,知足,zhī zú,7
矫正,矯正,jiǎo zhèng,7
短暂,短暫,duǎn zàn,7
短缺,短缺,duǎn quē,7
矿藏,礦藏,kuàng cáng,7
码,碼,mǎ,7
砂糖,砂糖,shā táng,7
砍,砍,kǎn,7
研讨,研討,yán tǎo,7
砖,塼,zhuān,7
破旧,破舊,pò jiù,7
破案,破案,pò àn,7
破灭,破滅,pò miè,7
破碎,破碎,pò suì,7
破裂,破裂,pò liè,7
破解,破解,pò jiě,7
破除,破除,pò chú,7
砸,砸,zá,7
硕果,碩果,shuò guǒ,7
硬币,硬幣,yìng bì,7
硬朗,硬朗,yìng lǎng,7
硬盘,硬盤,yìng pán,7
确信,確信,què xìn,7
确凿,確鑿,què záo,7
确切,確切,què qiè,7
确诊,確診,què zhěn,7
碍事,礙事,ài shì,7
碑,碑,bēi,7
碧绿,碧綠,bì lu:4,7
碰上,碰上,pèng shàng,7
碰巧,碰巧,pèng qiǎo,7
碰撞,碰撞,pèng zhuàng,7
碰钉子,碰釘子,pèng dīng zi,7
碳,碳,tàn,7
磁卡,磁卡,cí kǎ,7
磁带,磁帶,cí dài,7
磁盘,磁盤,cí pán,7
磅,磅,bàng,7
磋商,磋商,cuō shāng,7
磕,磕,kē,7
磨合,磨合,mó hé,7
磨损,磨損,mó sǔn,7
磨难,磨難,mó nàn,7
礁石,礁石,jiāo shí,7
示威,示威,shì wēi,7
示意,示意,shì yì,7
礼仪,禮儀,lǐ yí,7
礼品,禮品,lǐ pǐn,7
礼服,禮服,lǐ fú,7
社交,社交,shè jiāo,7
社会主义,社會主義,shè huì zhǔ yì,7
社团,社團,shè tuán,7
社论,社論,shè lùn,7
祈祷,祈禱,qí dǎo,7
祖传,祖傳,zǔ chuán,7
祖先,祖先,zǔ xiān,7
祖宗,祖宗,zǔ zōng,7
祖籍,祖籍,zǔ jí,7
神仙,神仙,shén xiān,7
神圣,神聖,shén shèng,7
神态,神態,shén tài,7
神气,神氣,shén qì,7
祥和,祥和,xiáng hé,7
票房,票房,piào fáng,7
祭,祭,Zhài,7
祭奠,祭奠,jì diàn,7
祭祀,祭祀,jì sì,7
祸害,禍害,huò hài,7
禁不住,禁不住,jīn bu zhù,7
禁区,禁區,jìn qū,7
禁忌,禁忌,jìn jì,7
禅杖,禪杖,chán zhàng,7
福气,福氣,fú qi,7
离奇,離奇,lí qí,7
离职,離職,lí zhí,7
离谱儿,離譜兒,lí pǔr5,7
禾苗,禾苗,hé miáo,7
秀丽,秀麗,xiù lì,7
秀美,秀美,xiù měi,7
私下,私下,sī xià,7
私事,私事,sī shì,7
私家车,私家車,sī jiā chē,7
私房钱,私房錢,sī fáng qián,7
私有,私有,sī yǒu,7
私立,私立,sī lì,7
私自,私自,sī zì,7
私营,私營,sī yíng,7
秃,禿,tū,7
秉承,秉承,bǐng chéng,7
种族,種族,zhǒng zú,7
科幻,科幻,kē huàn,7
科普,科普,kē pǔ,7
科目,科目,kē mù,7
秘方,祕方,mì fāng,7
秘诀,秘訣,mì jué,7
租赁,租賃,zū lìn,7
秤,秤,chēng,7
秧歌,秧歌,yāng ge,7
秩序,秩序,zhì xù,7
积,積,jī,7
积淀,積澱,jī diàn,7
积蓄,積蓄,jī xù,7
称作,稱作,chēng zuò,7
称呼,稱呼,chēng hu,7
移交,移交,yí jiāo,7
移植,移植,yí zhí,7
稀,稀,xī,7
稀奇,稀奇,xī qí,7
稀少,稀少,xī shǎo,7
稀罕,稀罕,xī han,7
稍候,稍候,shāo hòu,7
稍后,稍後,shāo hòu,7
稍稍,稍稍,shāo shāo,7
税务,稅務,shuì wù,7
税收,稅收,shuì shōu,7
稠,稠,chóu,7
稠密,稠密,chóu mì,7
稳健,穩健,wěn jiàn,7
稳固,穩固,wěn gù,7
稳妥,穩妥,wěn tuǒ,7
稳重,穩重,wěn zhòng,7
稻草,稻草,dào cǎo,7
穆斯林,穆斯林,Mù sī lín,7
穴位,穴位,xué wèi,7
空前,空前,kōng qián,7
空地,空地,kōng dì,7
空想,空想,kōng xiǎng,7
空白,空白,kòng bái,7
空荡荡,空蕩蕩,kōng dàng dàng,7
空虚,空虛,kōng xū,7
空隙,空隙,kòng xì,7
空难,空難,kōng nàn,7
穿小鞋,穿小鞋,chuān xiǎo xié,7
穿着,穿著,chuān zhuó,7
穿越,穿越,chuān yuè,7
穿过,穿過,chuān guò,7
突击,突擊,tū jī,7
突发,突發,tū fā,7
突如其来,突如其來,tū rú qí lái,7
突破口,突破口,tū pò kǒu,7
窃取,竊取,qiè qǔ,7
窄,窄,zhǎi,7
窍门,竅門,qiào mén,7
窑,窯,yáo,7
窒息,窒息,zhì xī,7
窘迫,窘迫,jiǒng pò,7
窜,竄,cuàn,7
窝,窩,wō,7
窟窿,窟窿,kū long,7
立交桥,立交橋,lì jiāo qiáo,7
立体,立體,lì tǐ,7
立功,立功,lì gōng,7
立方,立方,lì fāng,7
立方米,立方米,lì fāng mǐ,7
立足,立足,lì zú,7
竖,竪,shù,7
站立,站立,zhàn lì,7
竞技,競技,jìng jì,7
竞相,競相,jìng xiāng,7
竞选,競選,jìng xuǎn,7
竟,竟,jìng,7
竟敢,竟敢,jìng gǎn,7
竣工,竣工,jùn gōng,7
竭力,竭力,jié lì,7
竭尽全力,竭盡全力,jié jìn quán lì,7
端正,端正,duān zhèng,7
竹竿,竹竿,zhú gān,7
笛子,笛子,dí zi,7
笨蛋,笨蛋,bèn dàn,7
笨重,笨重,bèn zhòng,7
第一手,第一手,dì yī shǒu,7
第一线,第一線,dì yī xiàn,7
笼子,籠子,lóng zi,7
笼统,籠統,lǒng tǒng,7
笼罩,籠罩,lǒng zhào,7
筋,筋,jīn,7
筐,筐,kuāng,7
筑,筑,Zhù,7
筒,筒,tǒng,7
答辩,答辯,dá biàn,7
筛,篩,shāi,7
筛选,篩選,shāi xuǎn,7
筹,籌,chóu,7
筹划,籌劃,chóu huà,7
筹办,籌辦,chóu bàn,7
筹备,籌備,chóu bèi,7
筹措,籌措,chóu cuò,7
筹码,籌碼,chóu mǎ,7
筹集,籌集,chóu jí,7
签署,簽署,qiān shǔ,7
简体字,簡體字,jiǎn tǐ zì,7
简化,簡化,jiǎn huà,7
简易,簡易,jiǎn yì,7
简洁,簡潔,jiǎn jié,7
简短,簡短,jiǎn duǎn,7
简称,簡稱,jiǎn chēng,7
简要,簡要,jiǎn yào,7
简陋,簡陋,jiǎn lòu,7
算盘,算盤,suàn pán,7
算计,算計,suàn ji,7
算账,算賬,suàn zhàng,7
管子,管子,Guǎn zǐ,7
管家,管家,guǎn jiā,7
管教,管教,guǎn jiào,7
管理费,管理費,guǎn lǐ fèi,7
管用,管用,guǎn yòng,7
管辖,管轄,guǎn xiá,7
篇幅,篇幅,piān fu,7
簇拥,簇擁,cù yōng,7
类别,類別,lèi bié,7
粉,粉,fěn,7
粉丝,粉絲,fěn sī,7
粉碎,粉碎,fěn suì,7
粒,粒,lì,7
粗心大意,粗心大意,cū xīn dà yì,7
粗暴,粗暴,cū bào,7
粗略,粗略,cū lu:è,7
粗糙,粗糙,cū cāo,7
粗鲁,粗魯,cū lǔ,7
粘,粘,nián,7
粪,糞,fèn,7
粪便,糞便,fèn biàn,7
粽子,粽子,zòng zi,7
精华,精華,jīng huá,7
精妙,精妙,jīng miào,7
精心,精心,jīng xīn,7
精打细算,精打細算,jīng dǎ xì suàn,7
精明,精明,jīng míng,7
精疲力竭,精疲力竭,jīng pí lì jié,7
精益求精,精益求精,jīng yì qiú jīng,7
精确,精確,jīng què,7
精神病,精神病,jīng shén bìng,7
精简,精簡,jīng jiǎn,7
精练,精練,jīng liàn,7
精细,精細,jīng xì,7
精致,精緻,jīng zhì,7
精英,精英,jīng yīng,7
精通,精通,jīng tōng,7
精髓,精髓,jīng suǐ,7
糊,䊀,hú,7
糊涂,糊塗,hú tu,7
糖尿病,糖尿病,táng niào bìng,7
糖果,糖果,táng guǒ,7
紊乱,紊亂,wěn luàn,7
素,素,sù,7
素不相识,素不相識,sù bù xiāng shí,7
素养,素養,sù yǎng,7
素描,素描,sù miáo,7
素材,素材,sù cái,7
素食,素食,sù shí,7
索取,索取,suǒ qǔ,7
索性,索性,suǒ xìng,7
索赔,索賠,suǒ péi,7
紧凑,緊湊,jǐn còu,7
紧接着,緊接著,jǐn jiē zhe,7
紧缩,緊縮,jǐn suō,7
紧缺,緊缺,jǐn quē,7
紧迫,緊迫,jǐn pò,7
累积,累積,lěi jī,7
累计,累計,lěi jì,7
絮叨,絮叨,xù dao,7
繁体字,繁體字,fán tǐ zì,7
繁华,繁華,fán huá,7
繁忙,繁忙,fán máng,7
繁重,繁重,fán zhòng,7
纠缠,糾纏,jiū chán,7
红扑扑,紅撲撲,hóng pū pū,7
红润,紅潤,hóng rùn,7
红火,紅火,hóng huǒ,7
红灯,紅燈,hóng dēng,7
红眼,紅眼,hóng yǎn,7
红薯,紅薯,hóng shǔ,7
纤维,纖維,xiān wéi,7
约定俗成,約定俗成,yuē dìng sú chéng,7
级别,級別,jí bié,7
纪实,紀實,jì shí,7
纪录片,紀錄片,jì lù piàn,7
纪念日,紀念日,jì niàn rì,7
纪念碑,紀念碑,jì niàn bēi,7
纪念馆,紀念館,jì niàn guǎn,7
纬度,緯度,wěi dù,7
纯朴,純樸,chún pǔ,7
纯洁,純潔,chún jié,7
纯粹,純粹,chún cuì,7
纱,紗,shā,7
纲要,綱要,gāng yào,7
纲领,綱領,gāng lǐng,7
纳入,納入,nà rù,7
纳税,納稅,nà shuì,7
纳税人,納稅人,nà shuì rén,7
纳闷儿,納悶兒,nà mèn r,7
纵容,縱容,zòng róng,7
纵横交错,縱橫交錯,zòng héng jiāo cuò,7
纵深,縱深,zòng shēn,7
纵然,縱然,zòng rán,7
纵观,縱觀,zòng guān,7
纺织,紡織,fǎng zhī,7
纽带,紐帶,niǔ dài,7
纽扣,紐扣,niǔ kòu,7
线条,線條,xiàn tiáo,7
组建,組建,zǔ jiàn,7
组装,組裝,zǔ zhuāng,7
绅士,紳士,shēn shì,7
细微,細微,xì wēi,7
细心,細心,xì xīn,7
细腻,細膩,xì nì,7
终生,終生,zhōng shēng,7
终究,終究,zhōng jiū,7
终结,終結,zhōng jié,7
经,經,Jīng,7
经久不息,經久不息,jīng jiǔ bù xī,7
经受,經受,jīng shòu,7
经商,經商,jīng shāng,7
经度,經度,jīng dù,7
经贸,經貿,jīng mào,7
绑,綁,bǎng,7
绑架,綁架,bǎng jià,7
结冰,結冰,jié bīng,7
结尾,結尾,jié wěi,7
结局,結局,jié jú,7
结晶,結晶,jié jīng,7
结识,結識,jié shí,7
绕行,繞行,rào xíng,7
绘声绘色,繪聲繪色,huì shēng huì sè,7
络绎不绝,絡繹不絕,luò yì bù jué,7
绝技,絕技,jué jì,7
绝招,絕招,jué zhāo,7
绝缘,絕緣,jué yuán,7
绞,絞,jiǎo,7
统治,統治,tǒng zhì,7
统筹,統籌,tǒng chóu,7
统统,統統,tǒng tǒng,7
绣,綉,xiù,7
继,繼,jì,7
继母,繼母,jì mǔ,7
继父,繼父,jì fù,7
继而,繼而,jì ér,7
续,續,xù,7
绯闻,緋聞,fēi wén,7
绰号,綽號,chuò hào,7
绳子,繩子,shéng zi,7
绷,綳,bēng,7
绷带,繃帶,bēng dài,7
综上所述,綜上所述,zōng shàng suǒ shù,7
绽放,綻放,zhàn fàng,7
绿地,綠地,lu:4 dì,7
绿灯,綠燈,lu:4 dēng,7
缅怀,緬懷,miǎn huái,7
缆车,纜車,lǎn chē,7
缓,緩,huǎn,7
缓和,緩和,huǎn hé,7
缓慢,緩慢,huǎn màn,7
缓缓,緩緩,huǎn huǎn,7
缕,縷,lu:3,7
编写,編寫,biān xiě,7
编剧,編劇,biān jù,7
编号,編號,biān hào,7
编排,編排,biān pái,7
编造,編造,biān zào,7
缘分,緣分,yuán fèn,7
缝,縫,féng,7
缝合,縫合,féng hé,7
缠,纏,chán,7
缤纷,繽紛,bīn fēn,7
缩,縮,suō,7
缩影,縮影,suō yǐng,7
缩水,縮水,suō shuǐ,7
缴,繳,jiǎo,7
缴纳,繳納,jiǎo nà,7
缴费,繳費,jiǎo fèi,7
缸,缸,gāng,7
缺口,缺口,quē kǒu,7
缺失,缺失,quē shī,7
缺席,缺席,quē xí,7
罐,罐,guàn,7
罐头,罐頭,guàn tou,7
网民,網民,wǎng mín,7
网点,網點,wǎng diǎn,7
罕见,罕見,hǎn jiàn,7
罗,羅,Luó,7
罢休,罷休,bà xiū,7
罢免,罷免,bà miǎn,7
罩,罩,zhào,7
罪犯,罪犯,zuì fàn,7
罪魁祸首,罪魁禍首,zuì kuí huò shǒu,7
置,置,zhì,7
美中不足,美中不足,měi zhōng bù zú,7
美人,美人,měi rén,7
美化,美化,měi huà,7
美味,美味,měi wèi,7
美妙,美妙,měi miào,7
美德,美德,Měi Dé,7
美景,美景,měi jǐng,7
美滋滋,美滋滋,měi zī zī,7
美满,美滿,měi mǎn,7
美观,美觀,měi guān,7
羞愧,羞愧,xiū kuì,7
羡慕,羨慕,xiàn mù,7
翅膀,翅膀,chì bǎng,7
翘,翹,qiáo,7
翠绿,翠綠,cuì lu:4,7
翻天覆地,翻天覆地,fān tiān fù dì,7
翻来覆去,翻來覆去,fān lái fù qù,7
翻番,翻番,fān fān,7
耀眼,耀眼,yào yǎn,7
老人家,老人家,lǎo rén jiā,7
老伴儿,老伴兒,lǎo bàn r,7
老化,老化,lǎo huà,7
老大,老大,lǎo dà,7
老字号,老字號,lǎo zì hào,7
老实说,老實說,lǎo shí shuō,7
老汉,老漢,lǎo hàn,7
老远,老遠,lǎo yuǎn,7
考量,考量,kǎo liáng,7
而已,而已,ér yǐ,7
耍,耍,Shuǎ,7
耍赖,耍賴,shuǎ lài,7
耐,耐,nài,7
耐人寻味,耐人尋味,nài rén xún wèi,7
耐性,耐性,nài xìng,7
耕地,耕地,gēng dì,7
耗,耗,hào,7
耗时,耗時,hào shí,7
耗费,耗費,hào fèi,7
耳光,耳光,ěr guāng,7
耳熟能详,耳熟能詳,ěr shú néng xiáng,7
耳目一新,耳目一新,ěr mù yī xīn,7
耳闻目睹,耳聞目睹,ěr wén mù dǔ,7
耸立,聳立,sǒng lì,7
耻笑,恥笑,chǐ xiào,7
耻辱,恥辱,chǐ rǔ,7
耽搁,耽擱,dān ge,7
耽误,耽誤,dān wu,7
耿直,耿直,gěng zhí,7
聋,聾,lóng,7
聋人,聾人,lóng rén,7
职业病,職業病,zhí yè bìng,7
职员,職員,zhí yuán,7
职权,職權,zhí quán,7
联欢,聯歡,lián huān,7
联网,聯網,lián wǎng,7
联邦,聯邦,lián bāng,7
聘,聘,pìn,7
聘任,聘任,pìn rèn,7
聘用,聘用,pìn yòng,7
聚精会神,聚精會神,jù jīng huì shén,7
聚集,聚集,jù jí,7
肇事,肇事,zhào shì,7
肌肤,肌膚,jī fū,7
肖像,肖像,xiào xiàng,7
肝脏,肝臟,gān zàng,7
股份,股份,gǔ fèn,7
股市,股市,gǔ shì,7
股民,股民,gǔ mín,7
肢体,肢體,zhī tǐ,7
肥料,肥料,féi liào,7
肥沃,肥沃,féi wò,7
肥皂,肥皂,féi zào,7
肥胖,肥胖,féi pàng,7
肩膀,肩膀,jiān bǎng,7
肩负,肩負,jiān fù,7
肾,腎,shèn,7
肿瘤,腫瘤,zhǒng liú,7
胀,脹,zhàng,7
胃口,胃口,wèi kǒu,7
胆子,膽子,dǎn zi,7
胆怯,膽怯,dǎn qiè,7
背叛,背叛,bèi pàn,7
背诵,背誦,bèi sòng,7
背面,背面,bèi miàn,7
胎,胎,tāi,7
胎儿,胎兒,tāi ér,7
胚胎,胚胎,pēi tāi,7
胜任,勝任,shèng rèn,7
胜出,勝出,shèng chū,7
胡思乱想,胡思亂想,hú sī luàn xiǎng,7
胡说,胡說,hú shuō,7
胡闹,胡鬧,hú nào,7
胳膊,胳膊,gē bo,7
胶囊,膠囊,jiāo náng,7
胶片,膠片,jiāo piàn,7
胸有成竹,胸有成竹,xiōng yǒu chéng zhú,7
胸膛,胸膛,xiōng táng,7
能人,能人,néng rén,7
能源,能源,néng yuán,7
能耐,能耐,néng nài,7
能耗,能耗,néng hào,7
脂肪,脂肪,zhī fáng,7
脆弱,脆弱,cuì ruò,7
脉搏,脈搏,mài bó,7
脉络,脈絡,mài luò,7
脊梁,脊梁,jǐ liáng,7
脑海,腦海,nǎo hǎi,7
脑筋,腦筋,nǎo jīn,7
脖子,脖子,bó zi,7
脱口而出,脫口而出,tuō kǒu ér chū,7
脱节,脫節,tuō jié,7
脱落,脫落,tuō luò,7
脱身,脫身,tuō shēn,7
脱颖而出,脫穎而出,tuō yǐng ér chū,7
脸颊,臉頰,liǎn jiá,7
脾,脾,pí,7
腊月,臘月,Là yuè,7
腐化,腐化,fǔ huà,7
腐朽,腐朽,fǔ xiǔ,7
腐烂,腐爛,fǔ làn,7
腐蚀,腐蝕,fǔ shí,7
腐败,腐敗,fǔ bài,7
腔,腔,qiāng,7
腥,腥,xīng,7
腹泻,腹瀉,fù xiè,7
腹部,腹部,fù bù,7
腺,腺,xiàn,7
腾,騰,téng,7
膝盖,膝蓋,xī gài,7
膨胀,膨脹,péng zhàng,7
膳食,膳食,shàn shí,7
自以为是,自以為是,zì yǐ wéi shì,7
自信心,自信心,zì xìn xīn,7
自力更生,自力更生,zì lì gēng shēng,7
自助,自助,zì zhù,7
自卑,自卑,zì bēi,7
自卫,自衛,zì wèi,7
自发,自發,zì fā,7
自如,自如,zì rú,7
自始至终,自始至終,zì shǐ zhì zhōng,7
自尊,自尊,zì zūn,7
自尊心,自尊心,zì zūn xīn,7
自强不息,自強不息,zì qiáng bù xī,7
自然界,自然界,zì rán jiè,7
自然而然,自然而然,zì rán ér rán,7
自理,自理,zì lǐ,7
自由自在,自由自在,zì yóu zì zài,7
自相矛盾,自相矛盾,zì xiāng máo dùn,7
自私,自私,zì sī,7
自私自利,自私自利,zì sī zì lì,7
自称,自稱,zì chēng,7
自立,自立,zì lì,7
自行,自行,zì xíng,7
自负,自負,zì fù,7
自责,自責,zì zé,7
自费,自費,zì fèi,7
至关重要,至關重要,zhì guān zhòng yào,7
至此,至此,zhì cǐ,7
致,緻,zhì,7
致使,致使,zhì shǐ,7
致力于,致力於,zhìlìyú,7
致命,致命,zhì mìng,7
致富,致富,zhì fù,7
致敬,致敬,zhì jìng,7
致辞,致辭,zhì cí,7
舅舅,舅舅,jiù jiu,7
舆论,輿論,yú lùn,7
舒畅,舒暢,shū chàng,7
舔,舔,tiǎn,7
舞厅,舞廳,wǔ tīng,7
航天,航天,háng tiān,7
航天员,航天員,háng tiān yuán,7
航海,航海,háng hǎi,7
航行,航行,háng xíng,7
航运,航運,háng yùn,7
舱,艙,cāng,7
舵手,舵手,duò shǒu,7
船桨,船槳,chuán jiǎng,7
船舶,船舶,chuán bó,7
艘,艘,sōu,7
良,良,liáng,7
良心,良心,liáng xīn,7
良性,良性,liáng xìng,7
艰巨,艱巨,jiān jù,7
艰苦奋斗,艱苦奮鬥,jiān kǔ fèn dòu,7
艰辛,艱辛,jiān xīn,7
艰险,艱險,jiān xiǎn,7
艳丽,艷麗,yàn lì,7
艾滋病,艾滋病,ài zī bìng,7
节俭,節儉,jié jiǎn,7
节气,節氣,jié qi,7
节水,節水,jié shuǐ,7
节衣缩食,節衣縮食,jié yī suō shí,7
芝士,芝士,zhī shì,7
芝麻,芝麻,zhī ma,7
芦花,蘆花,lú huā,7
芬芳,芬芳,fēn fāng,7
芭蕾,芭蕾,bā lěi,7
芯片,芯片,xīn piàn,7
花卉,花卉,huā huì,7
花样,花樣,huā yàng,7
花瓣,花瓣,huā bàn,7
花纹,花紋,huā wén,7
芽,芽,yá,7
苍蝇,蒼蠅,cāng ying,7
苏醒,甦醒,sū xǐng,7
苗,苗,Miáo,7
苗头,苗頭,miáo tou,7
苗条,苗條,miáo tiao,7
苛刻,苛刻,kē kè,7
若干,若干,ruò gān,7
苦力,苦力,kǔ lì,7
苦心,苦心,kǔ xīn,7
苦恼,苦惱,kǔ nǎo,7
苦笑,苦笑,kǔ xiào,7
苦练,苦練,kǔ liàn,7
苦难,苦難,kǔ nàn,7
英俊,英俊,yīng jùn,7
英镑,英鎊,Yīng bàng,7
茂密,茂密,mào mì,7
茂盛,茂盛,mào shèng,7
范畴,範疇,fàn chóu,7
茅台,茅臺,Máo tái,7
茅台酒,茅臺酒,máo tái jiǔ,7
茎,莖,jīng,7
茫然,茫然,máng rán,7
茶道,茶道,chá dào,7
茶馆儿,茶館兒,chá guǎn r,7
荆棘,荊棘,jīng jí,7
草坪,草坪,cǎo píng,7
草案,草案,cǎo àn,7
荒,荒,huāng,7
荒凉,荒涼,huāng liáng,7
荒诞,荒誕,huāng dàn,7
荒谬,荒謬,huāng miù,7
荡漾,盪漾,dàng yàng,7
荣幸,榮幸,róng xìng,7
荣获,榮獲,róng huò,7
荣誉,榮譽,róng yù,7
荧光,熒光,yíng guāng,7
药方,藥方,yào fāng,7
药材,藥材,yào cái,7
荷花,荷花,hé huā,7
莫名其妙,莫名其妙,mò míng qí miào,7
莫过于,莫過於,mò guò yú,7
莫非,莫非,mò fēi,7
莲子,蓮子,lián zǐ,7
获悉,獲悉,huò xī,7
获胜,獲勝,huò shèng,7
菊花,菊花,jú huā,7
菜市场,菜市場,cài shì chǎng,7
菩萨,菩薩,Pú sà,7
萌发,萌發,méng fā,7
萌芽,萌芽,méng yá,7
萍水相逢,萍水相逢,píng shuǐ xiāng féng,7
萎缩,萎縮,wěi suō,7
萝卜,蘿蔔,luó bo,7
营救,營救,yíng jiù,7
营造,營造,yíng zào,7
萧条,蕭條,xiāo tiáo,7
落下,落下,luò xià,7
落地,落地,luò dì,7
落差,落差,luò chā,7
落户,落戶,luò hù,7
董事,董事,dǒng shì,7
董事会,董事會,dǒng shì huì,7
董事长,董事長,dǒng shì zhǎng,7
葬,塟,zàng,7
葬礼,葬禮,zàng lǐ,7
葱,蔥,cōng,7
蒜,蒜,suàn,7
蒸,蒸,zhēng,7
蓝图,藍圖,lán tú,7
蓬勃,蓬勃,péng bó,7
蔓延,蔓延,màn yán,7
蕴涵,蘊涵,yùn hán,7
蕴藏,蘊藏,yùn cáng,7
藏匿,藏匿,cáng nì,7
藏品,藏品,cáng pǐn,7
藏身,藏身,cáng shēn,7
